Mois;CSP;Salaire;NbEnfant;SoldeCCP
juillet;ouvriers;20522;3;-83
juillet;ouvriers;19269;3;-90
juillet;ouvriers;19563;2;48
juillet;ouvriers;23366;2;-93
juillet;ouvriers;20639;3;-89
juillet;ouvriers;22416;1;-46
juillet;ouvriers;24128;3;-35
juillet;ouvriers;25333;0;-87
juillet;ouvriers;25263;0;10
juillet;ouvriers;25572;3;48
juillet;ouvriers;21163;3;-19
juillet;ouvriers;19893;3;-51
juillet;ouvriers;26364;0;-6
juillet;ouvriers;23470;3;-4
juillet;ouvriers;20842;4;12
juillet;ouvriers;19450;2;-79
juillet;ouvriers;24490;0;-46
juillet;ouvriers;23232;3;-47
juillet;ouvriers;22241;2;-88
juillet;ouvriers;22361;0;-53
juillet;ouvriers;20458;0;-50
juillet;ouvriers;25669;3;37
juillet;ouvriers;26072;0;-97
juillet;ouvriers;22096;2;-8
juillet;ouvriers;26078;1;-48
juillet;ouvriers;26270;3;26
juillet;ouvriers;24695;0;32
juillet;ouvriers;19943;4;-29
juillet;ouvriers;20059;1;-78
juillet;ouvriers;23521;1;-57
juillet;ouvriers;22709;0;48
juillet;ouvriers;26253;0;1
juillet;ouvriers;19240;3;-71
juillet;ouvriers;24377;4;-45
juillet;ouvriers;19129;3;-100
juillet;ouvriers;24646;3;3
juillet;ouvriers;25533;1;-3
juillet;ouvriers;19784;4;21
juillet;ouvriers;25039;0;29
juillet;ouvriers;26885;0;47
juillet;ouvriers;23435;0;36
juillet;ouvriers;21531;4;-34
juillet;ouvriers;26467;3;-52
juillet;ouvriers;19173;1;-3
juillet;ouvriers;25775;1;-14
juillet;ouvriers;22090;4;-55
juillet;ouvriers;19737;3;22
juillet;ouvriers;19109;4;-42
juillet;ouvriers;19410;3;32
juillet;ouvriers;21255;2;-13
juillet;ouvriers;23534;0;27
juillet;ouvriers;22881;4;-33
juillet;ouvriers;24397;4;36
juillet;ouvriers;23957;2;-30
juillet;ouvriers;23790;4;44
juillet;ouvriers;19746;4;-7
juillet;ouvriers;22180;3;-92
juillet;ouvriers;26023;1;-100
juillet;ouvriers;26784;4;2
juillet;ouvriers;20088;2;9
juillet;ouvriers;23846;1;-85
juillet;ouvriers;26663;0;-6
juillet;ouvriers;23909;0;10
juillet;ouvriers;21972;1;27
juillet;ouvriers;21200;2;41
juillet;ouvriers;24310;4;-95
juillet;ouvriers;25840;0;-46
juillet;ouvriers;25856;4;-19
juillet;ouvriers;23654;3;1
juillet;ouvriers;23724;4;-36
juillet;ouvriers;21795;2;-72
juillet;ouvriers;20413;2;5
juillet;ouvriers;22185;1;-75
juillet;ouvriers;23448;0;10
juillet;ouvriers;22313;2;-6
juillet;ouvriers;25058;2;-68
juillet;ouvriers;26437;2;-38
juillet;ouvriers;24055;0;-35
juillet;ouvriers;21102;1;-25
juillet;ouvriers;21924;0;23
juillet;ouvriers;22363;4;-87
juillet;ouvriers;25281;4;-86
juillet;ouvriers;20337;2;14
juillet;ouvriers;19848;3;-21
juillet;ouvriers;24364;1;-42
juillet;ouvriers;20108;3;-7
juillet;ouvriers;25139;4;-76
juillet;ouvriers;26161;2;1
juillet;ouvriers;23933;3;-69
juillet;ouvriers;21436;3;-94
juillet;ouvriers;24159;4;-70
juillet;ouvriers;26831;1;38
juillet;ouvriers;25471;4;-4
juillet;ouvriers;24487;4;-30
juillet;ouvriers;26084;0;-79
juillet;ouvriers;24775;1;-45
juillet;ouvriers;21506;0;1
juillet;ouvriers;25386;1;-12
juillet;ouvriers;26205;2;-36
juillet;ouvriers;20707;2;-69
juillet;ouvriers;26575;1;-26
juillet;ouvriers;23389;4;-49
juillet;ouvriers;23442;2;38
juillet;ouvriers;26645;2;-42
juillet;ouvriers;21948;3;39
juillet;ouvriers;19829;4;-88
juillet;ouvriers;23657;2;-61
juillet;ouvriers;26569;1;-91
juillet;ouvriers;25167;1;-38
juillet;ouvriers;25000;1;-94
aout;ouvriers;26929;3;-3
aout;ouvriers;21837;3;50
aout;ouvriers;24049;1;21
aout;ouvriers;19647;2;-82
aout;ouvriers;20961;1;-16
aout;ouvriers;21601;1;-30
aout;ouvriers;22983;3;-22
aout;ouvriers;21335;1;-87
aout;ouvriers;25425;3;-71
aout;ouvriers;22396;4;-31
aout;ouvriers;20264;3;41
aout;ouvriers;24007;3;50
aout;ouvriers;20580;0;16
aout;ouvriers;25226;0;0
aout;ouvriers;20933;4;-52
aout;ouvriers;20782;2;-14
aout;ouvriers;25617;0;-22
aout;ouvriers;20054;0;-87
aout;ouvriers;25493;1;-61
aout;ouvriers;19008;2;31
aout;ouvriers;25849;1;-52
aout;ouvriers;19750;3;-83
aout;ouvriers;21286;4;17
aout;ouvriers;20028;3;37
aout;ouvriers;19058;0;-87
aout;ouvriers;20580;3;3
aout;ouvriers;22112;2;-17
aout;ouvriers;21714;4;-73
aout;ouvriers;20729;1;-94
aout;ouvriers;21987;3;-52
aout;ouvriers;20136;4;-23
aout;ouvriers;23202;2;-91
aout;ouvriers;21167;2;-20
aout;ouvriers;24800;0;26
aout;ouvriers;19703;1;19
aout;ouvriers;23074;1;-30
aout;ouvriers;21306;3;-13
aout;ouvriers;20081;4;-20
aout;ouvriers;23330;0;23
janvier;ouvriers;24583;2;25
fevrier;ouvriers;26139;1;15
mars;ouvriers;20969;2;6
avril;ouvriers;19976;4;42
mai;ouvriers;19342;3;26
juin;ouvriers;25760;0;42
juillet;ouvriers;25182;1;34
aout;ouvriers;24759;2;12
septembre;ouvriers;19132;3;11
octobre;ouvriers;19591;0;1
novembre;ouvriers;19273;0;-44
decembre;ouvriers;21016;0;48
janvier;ouvriers;25256;4;-47
fevrier;ouvriers;19510;0;30
mars;ouvriers;23059;2;26
avril;ouvriers;24299;3;46
mai;ouvriers;25646;4;-47
juin;ouvriers;23843;2;47
juillet;ouvriers;20843;4;-45
aout;ouvriers;23739;0;17
septembre;ouvriers;21725;1;-3
octobre;ouvriers;21304;2;19
novembre;ouvriers;26647;0;50
decembre;ouvriers;21352;3;21
janvier;ouvriers;25405;1;-26
fevrier;ouvriers;20633;3;39
mars;ouvriers;19612;3;26
avril;ouvriers;23363;0;0
mai;ouvriers;23425;1;-15
juin;ouvriers;25742;3;12
juillet;ouvriers;25440;2;17
aout;ouvriers;26699;4;26
septembre;ouvriers;25693;0;22
octobre;ouvriers;22109;0;-16
novembre;ouvriers;25254;4;6
decembre;ouvriers;21915;1;47
janvier;ouvriers;19528;3;8
fevrier;ouvriers;23105;0;-16
mars;ouvriers;24452;4;-35
avril;ouvriers;23233;4;-48
mai;ouvriers;24927;3;-47
juin;ouvriers;24249;3;-33
juillet;ouvriers;23562;2;-14
aout;ouvriers;26894;4;16
septembre;ouvriers;20249;1;-5
octobre;ouvriers;24002;4;17
novembre;ouvriers;19279;4;38
decembre;ouvriers;19129;1;-13
janvier;ouvriers;23082;0;12
fevrier;ouvriers;25644;3;-6
mars;ouvriers;20148;0;-4
avril;ouvriers;23745;1;38
mai;ouvriers;25874;3;13
juin;ouvriers;23691;2;-21
juillet;ouvriers;24985;1;48
aout;ouvriers;21841;3;-44
septembre;ouvriers;22976;0;6
octobre;ouvriers;22367;1;32
novembre;ouvriers;25328;4;-32
decembre;ouvriers;20759;1;8
janvier;ouvriers;22407;2;-44
fevrier;ouvriers;21551;2;-3
mars;ouvriers;23673;1;-48
avril;ouvriers;26648;1;42
mai;ouvriers;22759;1;2
juin;ouvriers;21114;4;27
juillet;ouvriers;23640;0;-10
aout;ouvriers;20379;2;49
septembre;ouvriers;22714;3;-22
octobre;ouvriers;24420;4;-40
novembre;ouvriers;20842;3;3
decembre;ouvriers;20007;2;-10
janvier;ouvriers;26121;3;20
fevrier;ouvriers;22136;0;14
mars;ouvriers;21288;3;-50
avril;ouvriers;26037;4;40
mai;ouvriers;20387;3;30
juin;ouvriers;25450;0;-30
juillet;ouvriers;20903;0;-14
aout;ouvriers;19463;2;11
septembre;ouvriers;25994;0;38
octobre;ouvriers;25534;3;-30
novembre;ouvriers;25515;0;42
decembre;ouvriers;23378;0;34
janvier;ouvriers;19565;1;-48
fevrier;ouvriers;21593;4;40
mars;ouvriers;19085;0;24
avril;ouvriers;23405;2;1
mai;ouvriers;22758;4;-40
juin;ouvriers;23851;0;50
juillet;ouvriers;22420;0;-30
aout;ouvriers;20516;2;-5
septembre;ouvriers;20431;0;-33
octobre;ouvriers;22482;2;-8
novembre;ouvriers;19872;1;14
decembre;ouvriers;26005;4;-46
janvier;ouvriers;26746;3;-40
fevrier;ouvriers;24788;4;-34
mars;ouvriers;20155;3;-45
avril;ouvriers;20368;0;48
mai;ouvriers;24594;3;-32
juin;ouvriers;21423;3;-40
juillet;ouvriers;21954;4;15
aout;ouvriers;21603;1;-45
septembre;ouvriers;23871;0;8
octobre;ouvriers;25630;4;29
novembre;ouvriers;25312;1;-12
decembre;ouvriers;20393;3;43
janvier;artisans, commercants, chefs d'entreprise;43737;1;598
fevrier;artisans, commercants, chefs d'entreprise;31675;2;535
mars;artisans, commercants, chefs d'entreprise;42722;2;473
avril;artisans, commercants, chefs d'entreprise;42315;2;174
mai;artisans, commercants, chefs d'entreprise;41175;0;575
juin;cadre et profession intellectuelles sup;38799;2;445
juillet;artisans, commercants, chefs d'entreprise;36151;0;528
aout;artisans, commercants, chefs d'entreprise;43151;1;519
septembre;artisans, commercants, chefs d'entreprise;34748;1;566
octobre;artisans, commercants, chefs d'entreprise;43061;2;206
novembre;cadre et profession intellectuelles sup;39852;1;308
decembre;cadre et profession intellectuelles sup;38628;0;269
janvier;artisans, commercants, chefs d'entreprise;40733;2;360
fevrier;artisans, commercants, chefs d'entreprise;36359;2;436
mars;artisans, commercants, chefs d'entreprise;41392;0;203
avril;cadre et profession intellectuelles sup;32681;1;387
mai;artisans, commercants, chefs d'entreprise;44191;2;574
juin;artisans, commercants, chefs d'entreprise;37905;1;428
juillet;artisans, commercants, chefs d'entreprise;40580;2;482
aout;artisans, commercants, chefs d'entreprise;33172;1;228
septembre;artisans, commercants, chefs d'entreprise;41328;0;102
octobre;artisans, commercants, chefs d'entreprise;40009;1;335
novembre;cadre et profession intellectuelles sup;43259;2;380
decembre;cadre et profession intellectuelles sup;39651;1;472
janvier;artisans, commercants, chefs d'entreprise;34206;0;418
fevrier;cadre et profession intellectuelles sup;31471;2;421
mars;cadre et profession intellectuelles sup;40996;1;550
avril;cadre et profession intellectuelles sup;31010;1;524
mai;cadre et profession intellectuelles sup;40032;2;111
juin;cadre et profession intellectuelles sup;32629;2;343
juillet;artisans, commercants, chefs d'entreprise;32945;0;580
aout;cadre et profession intellectuelles sup;30354;1;550
septembre;cadre et profession intellectuelles sup;36336;0;458
octobre;cadre et profession intellectuelles sup;32301;2;497
novembre;cadre et profession intellectuelles sup;36358;1;133
decembre;artisans, commercants, chefs d'entreprise;39059;1;222
janvier;cadre et profession intellectuelles sup;41794;0;583
fevrier;artisans, commercants, chefs d'entreprise;35367;1;153
mars;cadre et profession intellectuelles sup;44527;0;230
avril;cadre et profession intellectuelles sup;31573;2;321
mai;artisans, commercants, chefs d'entreprise;40259;1;267
juin;artisans, commercants, chefs d'entreprise;39438;2;12
juillet;artisans, commercants, chefs d'entreprise;43320;1;263
aout;cadre et profession intellectuelles sup;39842;1;564
septembre;artisans, commercants, chefs d'entreprise;42845;2;553
octobre;cadre et profession intellectuelles sup;31105;1;565
novembre;artisans, commercants, chefs d'entreprise;37149;0;275
decembre;cadre et profession intellectuelles sup;33433;2;36
janvier;cadre et profession intellectuelles sup;29255;2;280
fevrier;artisans, commercants, chefs d'entreprise;43487;0;448
mars;artisans, commercants, chefs d'entreprise;38370;2;184
avril;cadre et profession intellectuelles sup;29823;0;419
mai;artisans, commercants, chefs d'entreprise;35756;0;199
juin;artisans, commercants, chefs d'entreprise;43113;1;47
juillet;artisans, commercants, chefs d'entreprise;29734;1;60
aout;artisans, commercants, chefs d'entreprise;33839;2;283
septembre;cadre et profession intellectuelles sup;43709;0;177
octobre;cadre et profession intellectuelles sup;30371;0;346
novembre;artisans, commercants, chefs d'entreprise;44768;1;37
decembre;artisans, commercants, chefs d'entreprise;40670;0;166
janvier;artisans, commercants, chefs d'entreprise;29450;0;564
fevrier;artisans, commercants, chefs d'entreprise;43247;0;477
mars;cadre et profession intellectuelles sup;33961;2;237
avril;artisans, commercants, chefs d'entreprise;32340;1;463
mai;artisans, commercants, chefs d'entreprise;40317;1;93
juin;artisans, commercants, chefs d'entreprise;40769;0;486
juillet;cadre et profession intellectuelles sup;39922;0;503
aout;artisans, commercants, chefs d'entreprise;42961;0;136
septembre;artisans, commercants, chefs d'entreprise;29323;0;316
octobre;artisans, commercants, chefs d'entreprise;42675;2;203
novembre;cadre et profession intellectuelles sup;31548;1;86
decembre;cadre et profession intellectuelles sup;35196;2;267
janvier;cadre et profession intellectuelles sup;39224;1;521
fevrier;artisans, commercants, chefs d'entreprise;38275;0;312
mars;cadre et profession intellectuelles sup;34310;1;236
avril;cadre et profession intellectuelles sup;38333;0;339
mai;artisans, commercants, chefs d'entreprise;33205;2;355
juin;artisans, commercants, chefs d'entreprise;33627;2;504
juillet;artisans, commercants, chefs d'entreprise;32797;2;68
aout;cadre et profession intellectuelles sup;40400;0;600
septembre;cadre et profession intellectuelles sup;44229;2;535
octobre;artisans, commercants, chefs d'entreprise;35227;1;578
novembre;artisans, commercants, chefs d'entreprise;29834;2;577
decembre;artisans, commercants, chefs d'entreprise;35210;1;342
janvier;artisans, commercants, chefs d'entreprise;38853;2;420
fevrier;cadre et profession intellectuelles sup;31868;2;141
mars;cadre et profession intellectuelles sup;30132;1;93
avril;artisans, commercants, chefs d'entreprise;38138;1;349
mai;artisans, commercants, chefs d'entreprise;29242;0;42
juin;artisans, commercants, chefs d'entreprise;41616;0;321
juillet;cadre et profession intellectuelles sup;40223;1;379
aout;cadre et profession intellectuelles sup;30538;0;527
septembre;artisans, commercants, chefs d'entreprise;33369;1;469
octobre;artisans, commercants, chefs d'entreprise;39318;0;297
novembre;artisans, commercants, chefs d'entreprise;37693;1;132
decembre;artisans, commercants, chefs d'entreprise;43492;0;597
janvier;artisans, commercants, chefs d'entreprise;36339;2;134
fevrier;cadre et profession intellectuelles sup;29980;2;464
mars;cadre et profession intellectuelles sup;38431;2;154
avril;artisans, commercants, chefs d'entreprise;39573;0;526
mai;artisans, commercants, chefs d'entreprise;29822;2;55
juin;cadre et profession intellectuelles sup;40299;0;283
juillet;cadre et profession intellectuelles sup;42666;0;283
aout;artisans, commercants, chefs d'entreprise;29560;1;231
septembre;cadre et profession intellectuelles sup;44317;2;68
octobre;artisans, commercants, chefs d'entreprise;43361;2;78
novembre;cadre et profession intellectuelles sup;31928;2;301
decembre;cadre et profession intellectuelles sup;44139;2;489
janvier;cadre et profession intellectuelles sup;31467;1;468
fevrier;cadre et profession intellectuelles sup;29419;1;504
mars;cadre et profession intellectuelles sup;36318;2;410
avril;cadre et profession intellectuelles sup;31307;0;207
mai;artisans, commercants, chefs d'entreprise;30984;0;454
juin;cadre et profession intellectuelles sup;39031;2;469
juillet;cadre et profession intellectuelles sup;31964;1;225
aout;cadre et profession intellectuelles sup;37272;2;380
septembre;artisans, commercants, chefs d'entreprise;40001;2;409
octobre;cadre et profession intellectuelles sup;39435;2;463
novembre;artisans, commercants, chefs d'entreprise;40166;2;214
decembre;artisans, commercants, chefs d'entreprise;29982;1;74
janvier;cadre et profession intellectuelles sup;44160;1;388
fevrier;cadre et profession intellectuelles sup;36362;0;54
mars;cadre et profession intellectuelles sup;35199;2;11
avril;artisans, commercants, chefs d'entreprise;40107;1;236
mai;artisans, commercants, chefs d'entreprise;30702;0;409
juin;cadre et profession intellectuelles sup;41805;0;152
juillet;artisans, commercants, chefs d'entreprise;41902;2;223
aout;artisans, commercants, chefs d'entreprise;32254;0;240
septembre;artisans, commercants, chefs d'entreprise;40694;1;204
octobre;artisans, commercants, chefs d'entreprise;40785;2;54
novembre;cadre et profession intellectuelles sup;42928;0;529
decembre;cadre et profession intellectuelles sup;42392;0;173
janvier;artisans, commercants, chefs d'entreprise;33286;0;346
fevrier;artisans, commercants, chefs d'entreprise;31419;0;204
mars;artisans, commercants, chefs d'entreprise;30506;2;335
avril;cadre et profession intellectuelles sup;35035;0;372
mai;cadre et profession intellectuelles sup;39668;2;201
juin;cadre et profession intellectuelles sup;44449;0;360
juillet;cadre et profession intellectuelles sup;35879;2;532
aout;artisans, commercants, chefs d'entreprise;43523;1;38
septembre;artisans, commercants, chefs d'entreprise;42057;0;533
octobre;artisans, commercants, chefs d'entreprise;43588;1;135
novembre;artisans, commercants, chefs d'entreprise;38282;2;203
decembre;cadre et profession intellectuelles sup;43575;1;358
janvier;artisans, commercants, chefs d'entreprise;39658;0;277
fevrier;cadre et profession intellectuelles sup;39179;2;289
mars;artisans, commercants, chefs d'entreprise;37203;1;284
avril;cadre et profession intellectuelles sup;44793;0;523
mai;cadre et profession intellectuelles sup;29956;2;584
juin;artisans, commercants, chefs d'entreprise;42763;0;351
juillet;artisans, commercants, chefs d'entreprise;42709;0;176
aout;cadre et profession intellectuelles sup;43124;1;243
septembre;cadre et profession intellectuelles sup;43800;0;75
octobre;artisans, commercants, chefs d'entreprise;42679;1;351
novembre;cadre et profession intellectuelles sup;42141;2;425
decembre;cadre et profession intellectuelles sup;37520;1;270
janvier;cadre et profession intellectuelles sup;37959;0;426
fevrier;artisans, commercants, chefs d'entreprise;37471;1;88
mars;artisans, commercants, chefs d'entreprise;43297;1;557
avril;artisans, commercants, chefs d'entreprise;36942;1;207
mai;artisans, commercants, chefs d'entreprise;38340;1;401
juin;cadre et profession intellectuelles sup;32454;0;187
juillet;cadre et profession intellectuelles sup;30289;2;187
aout;cadre et profession intellectuelles sup;39555;2;201
septembre;artisans, commercants, chefs d'entreprise;34327;1;472
octobre;artisans, commercants, chefs d'entreprise;34077;1;25
novembre;artisans, commercants, chefs d'entreprise;41382;2;69
decembre;artisans, commercants, chefs d'entreprise;44967;2;32
janvier;artisans, commercants, chefs d'entreprise;36734;1;173
fevrier;artisans, commercants, chefs d'entreprise;35007;1;372
mars;cadre et profession intellectuelles sup;31843;0;198
avril;artisans, commercants, chefs d'entreprise;44562;0;324
mai;artisans, commercants, chefs d'entreprise;35731;2;322
juin;artisans, commercants, chefs d'entreprise;44189;0;106
juillet;artisans, commercants, chefs d'entreprise;44913;2;384
aout;cadre et profession intellectuelles sup;43091;2;378
septembre;cadre et profession intellectuelles sup;37965;0;206
octobre;cadre et profession intellectuelles sup;44241;1;483
novembre;cadre et profession intellectuelles sup;43757;2;444
decembre;artisans, commercants, chefs d'entreprise;42399;2;138
janvier;artisans, commercants, chefs d'entreprise;43953;1;429
fevrier;artisans, commercants, chefs d'entreprise;43413;1;86
mars;artisans, commercants, chefs d'entreprise;39901;2;437
avril;cadre et profession intellectuelles sup;39476;1;454
mai;cadre et profession intellectuelles sup;41507;1;389
juin;cadre et profession intellectuelles sup;41188;2;564
juillet;artisans, commercants, chefs d'entreprise;35804;2;66
aout;artisans, commercants, chefs d'entreprise;30231;2;261
septembre;cadre et profession intellectuelles sup;30488;2;419
octobre;artisans, commercants, chefs d'entreprise;35500;0;180
novembre;cadre et profession intellectuelles sup;41818;0;104
decembre;artisans, commercants, chefs d'entreprise;33012;0;206
janvier;cadre et profession intellectuelles sup;29890;0;19
fevrier;artisans, commercants, chefs d'entreprise;32035;2;594
mars;artisans, commercants, chefs d'entreprise;37575;1;560
avril;cadre et profession intellectuelles sup;30179;2;281
mai;cadre et profession intellectuelles sup;43828;2;122
juin;artisans, commercants, chefs d'entreprise;35087;2;449
juillet;cadre et profession intellectuelles sup;30364;0;395
aout;cadre et profession intellectuelles sup;36048;2;427
septembre;artisans, commercants, chefs d'entreprise;36075;1;344
octobre;artisans, commercants, chefs d'entreprise;33654;2;215
novembre;artisans, commercants, chefs d'entreprise;38376;2;380
decembre;cadre et profession intellectuelles sup;42116;0;78
janvier;cadre et profession intellectuelles sup;35584;2;588
fevrier;cadre et profession intellectuelles sup;38747;2;92
mars;artisans, commercants, chefs d'entreprise;31797;1;150
avril;artisans, commercants, chefs d'entreprise;43728;1;357
mai;cadre et profession intellectuelles sup;34377;2;591
juin;cadre et profession intellectuelles sup;40125;2;417
juillet;artisans, commercants, chefs d'entreprise;32093;2;302
aout;cadre et profession intellectuelles sup;33862;2;32
septembre;artisans, commercants, chefs d'entreprise;33669;0;300
octobre;cadre et profession intellectuelles sup;31504;1;329
novembre;cadre et profession intellectuelles sup;42167;0;177
